"城市","区县或县级市","检索日期","视频标题","BV号","视频链接","发布日","播放量","评论数","创作者","创作者UID","粉丝数","粉丝核验日","来源","门槛结论","评论采集状态","备注"
"无锡市","无锡市","2026-07-22","无锡正宗东北饺子馆，量大实惠还有下酒菜，招牌大蒸饺皮薄馅大嘎嘎香！","BV1xs4y1R71J","https://www.bilibili.com/video/BV1xs4y1R71J/","2023-04-29","8712","22","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","分享无锡南长街宝藏面馆一站式品尝无锡所有小吃","BV1TBD3YLEBL","https://www.bilibili.com/video/BV1TBD3YLEBL/","2024-11-06","8209","21","贪吃小阿姨","1057793578","15572","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","无锡市","2026-07-22","山东夫妻俩在无锡开饭店，食材都从老家运口味地道，200元吃这么多您看如何？","BV1wjKn6yEdw","https://www.bilibili.com/video/BV1wjKn6yEdw/","2026-07-17","7121","21","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","一斤生猪头只出二两肉，75块一斤宜兴猪头糕，制作复杂到令人发指","BV16BmtYqEu1","https://www.bilibili.com/video/BV16BmtYqEu1/","2024-11-16","437827","734","南京舟小九","508245489","98655","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","测评江苏宜兴市美式烟熏烤肉，巨无霸恐龙骨！ 爆汁香肠，恐龙骨吃爽了！ #瓦萨北北  #美式烟熏烤肉","BV1fmA7eyExK","https://www.bilibili.com/video/BV1fmA7eyExK/","2025-02-20","154369","291","瓦萨北北","574905266","177236","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","在外地的宜兴人脑子里装的三大美食","BV1bonHzjE5h","https://www.bilibili.com/video/BV1bonHzjE5h/","2025-09-25","26180","287","员外的觅食人生","9433848","118623","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","50年价格涨100倍，一年公山羊去皮带骨75一斤，宜兴祖传3辈冷切羊","BV1dTcGeSEAk","https://www.bilibili.com/video/BV1dTcGeSEAk/","2025-01-13","197625","203","南京舟小九","508245489","98655","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","跟朋友打卡宜兴菜 谁能拒绝乌米饭蘸白糖 酥脆油条一口惊艳 生日吃俩蛋糕不过分吧 卷心卷意开心果巴斯克","BV1BN411a7QW","https://www.bilibili.com/video/BV1BN411a7QW/","2023-07-27","22718","127","野原维妮酱","22180045","59314","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","江苏宜兴28年苍蝇馆，顾客戏称国际大酒店，浓油赤酱三菜一汤135","BV1bi421Z7id","https://www.bilibili.com/video/BV1bi421Z7id/","2024-03-04","29291","112","南京舟小九","508245489","98655","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","为啥南方吃羊带皮北方不带？江苏宜兴稻草羊肉，带皮带骨头70一斤","BV1NAkLBREE4","https://www.bilibili.com/video/BV1NAkLBREE4/","2026-01-26","305819","108","南京舟小九","508245489","98655","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","在宜兴吃广德老火锅，碳火炉上炖砂锅很有感觉，汤鲜肉嫩吃得过瘾","BV17W4y1v7Rs","https://www.bilibili.com/video/BV17W4y1v7Rs/","2022-09-23","35171","104","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","闪现江苏宜兴 这个酒店早餐有点东西","BV1J3aizeEQw","https://www.bilibili.com/video/BV1J3aizeEQw/","2025-09-07","22957","95","北美老司机Trucker刚","169965035","305451","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","宜兴超级特种兵 一天8站vlog！炸串爱好者狂喜！","BV1F94y187VS","https://www.bilibili.com/video/BV1F94y187VS/","2023-10-07","32180","90","马克干饭日志","1936128271","89584","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","中国宜兴美食全攻略350元一日游吃了7顿又便宜又好吃","BV17HSTY1EsZ","https://www.bilibili.com/video/BV17HSTY1EsZ/","2024-11-20","20918","69","贪吃小阿姨","1057793578","15572","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","宜兴张渚20年老面馆，6元的三鲜拌面实惠好吃，配上猪蹄素鸡太爽啦！","BV1JtuwzLEmX","https://www.bilibili.com/video/BV1JtuwzLEmX/","2025-07-14","17896","52","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","出差vlog |  和老板一起出差宜兴之宜兴真好吃","BV1aH4y1c7hr","https://www.bilibili.com/video/BV1aH4y1c7hr/","2024-07-25","7191","48","老板观察日记","487097936","13382","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","上海大叔工作之余体验宜兴小饭馆 ，是惊艳还是翻车？","BV1aynKzuEWf","https://www.bilibili.com/video/BV1aynKzuEWf/","2025-09-23","4662","28","行走的老徐","394832059","19831","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","全网首测‼️2025宜兴素博会美食实录（下）🤫","BV1GiGzzLEtJ","https://www.bilibili.com/video/BV1GiGzzLEtJ/","2025-05-02","1576","24","Mia家的素舍","514123558","19354","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","今天我在江苏宜兴，吃一个75块一斤的木甑子锅煮羊肉！","BV1ZnLg6YEs4","https://www.bilibili.com/video/BV1ZnLg6YEs4/","2026-05-16","52493","24","爱吃的麦总","3632308500302251","9594","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","素博会美食攻略🤤这几样闭眼冲不踩雷‼️","BV16n9vBPE6x","https://www.bilibili.com/video/BV16n9vBPE6x/","2026-05-01","1658","22","Mia家的素舍","514123558","19354","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","宜兴张渚镇上开了20年的老店，今天来尝尝眼镜拌面","BV1d34HzBE1x","https://www.bilibili.com/video/BV1d34HzBE1x/","2025-10-11","3720","21","大沁和胖虎","3493286085921192","15275","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"无锡市","宜兴市","2026-07-22","上海大叔远赴宜兴吃一碗春笋虾仁面值不值？","BV1LC4y1P7g2","https://www.bilibili.com/video/BV1LC4y1P7g2/","2023-11-22","2986","21","行走的老徐","394832059","19831","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","商家含糊其辞，干脆卖汤不卖龙虾了，哈哈哈！啖虾客丹阳店","BV1Fm411m756","https://www.bilibili.com/video/BV1Fm411m756/","2024-04-27","114188","409","无锡小钱哥","477558296","22695","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","带父母丹阳一日游最后一站，到24小时营业的熟菜店买丹阳肴肉","BV1jW4y1e7xq","https://www.bilibili.com/video/BV1jW4y1e7xq/","2022-10-05","8599","148","琪哥的曼生活","1730260849","27658","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","仅需30元，自助早餐吃到饱！四星酒店实现大排自由","BV1Tz4y1Y7YP","https://www.bilibili.com/video/BV1Tz4y1Y7YP/","2023-04-30","29857","95","爱学习的好王野","11263788","96832","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","北京亲戚特意来丹阳买眼镜，琪哥带他尝尝丹阳特色美食，吃对了吗","BV1hAthzfE9R","https://www.bilibili.com/video/BV1hAthzfE9R/","2025-08-15","31066","86","琪哥的曼生活","1730260849","27658","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","小县城的购买力！花28块钱，能吃点啥？","BV1Cs4y1c71J","https://www.bilibili.com/video/BV1Cs4y1c71J/","2023-04-26","24977","72","爱学习的好王野","11263788","96832","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","江苏丹阳肴肉面，百年老店猪肉带骨称75元一斤，宽面条5元一碗","BV11G411z7By","https://www.bilibili.com/video/BV11G411z7By/","2024-01-03","30450","71","南京舟小九","508245489","98655","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","丹阳眼镜城，开了40年的面馆，祖上还是“御厨”？","BV1wiTx6FE4K","https://www.bilibili.com/video/BV1wiTx6FE4K/","2026-07-03","22809","60","爱学习的好王野","11263788","96832","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","约丹阳美食博主王野小酌，找了家当地老字号饭店，蟹黄包肴肉搭拌面YYDS!","BV1eP4y167L9","https://www.bilibili.com/video/BV1eP4y167L9/","2023-01-17","13224","58","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","都说丹阳肴肉源自陵口，慕名去了家百年老店，大口吃肉喝酒真安逸！","BV1S84111768","https://www.bilibili.com/video/BV1S84111768/","2023-07-30","10228","42","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","到丹阳必吃陵口肴肉面，配上猪蹄汤吃得过瘾，免费的姜丝雪菜口感棒！","BV1Ug411W78q","https://www.bilibili.com/video/BV1Ug411W78q/","2023-01-06","8154","39","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","丹阳的封缸酒，丝甜绵柔，配上老字号陵口肴肉面","BV1Hm4y1n7R8","https://www.bilibili.com/video/BV1Hm4y1n7R8/","2023-07-10","7898","35","贝贝姐又来了","1501093104","18205","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","深夜从上海来到丹阳，搞点夜点心吃吃，当地特色肴肉面搭配大麦粥","BV1owfMBFEsK","https://www.bilibili.com/video/BV1owfMBFEsK/","2026-02-23","9109","31","生煎娘舅","269540395","35826","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","丹阳特色烂糊面，筱筱说要有心里准备，是黑暗料理，我觉得很好吃","BV1dMAqzpE8S","https://www.bilibili.com/video/BV1dMAqzpE8S/","2026-03-01","7222","25","生煎娘舅","269540395","35826","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","只花3位数，在江苏镇江丹阳能吃到些什么？","BV1vtzFYwEiG","https://www.bilibili.com/video/BV1vtzFYwEiG/","2024-11-28","9250","25","萌萌哒宝里宝","3537116436891804","47608","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","幸好没错过，须要预定才能吃到的丹阳正宗非遗美食，延陵鸭饺","BV1HT41177Tw","https://www.bilibili.com/video/BV1HT41177Tw/","2022-08-01","3843","24","琪哥的曼生活","1730260849","27658","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","江苏丹阳40年老牌苍蝇馆，土灶炒饭配杂烩汤28元，三眼老灶很少见","BV1wb4y1K7pN","https://www.bilibili.com/video/BV1wb4y1K7pN/","2023-11-30","29355","24","南京舟小九","508245489","98655","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","五一丹阳配镜最强攻略:包含超大的免费停车场、最好吃的美食推荐，配镜最优惠体验最好的眼镜店！","BV1PvG9zGErD","https://www.bilibili.com/video/BV1PvG9zGErD/","2025-04-30","5195","23","丹阳眼镜哥","339207020","125577","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","在丹阳这家20年老酒楼，吃到了少见的盘龙鳝，居然还是跟客人学会的！","BV1Cf421v7v2","https://www.bilibili.com/video/BV1Cf421v7v2/","2024-08-11","5796","22","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","丹阳南门大街上，有家15年老字号饭店，招牌猪手汤配腰花面绝绝子！","BV1G54y1N7Xw","https://www.bilibili.com/video/BV1G54y1N7Xw/","2023-02-09","6861","22","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","丹阳配镜及美食攻略分享:门店进行全新装修升级，确保配镜价格最低，配镜环境最好，还请大家吃丹阳特色美食！","BV1or5jz8EJe","https://www.bilibili.com/video/BV1or5jz8EJe/","2025-04-18","2035","22","丹阳眼镜哥配镜","571566228","15547","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","丹阳市","2026-07-22","江苏丹阳一家无名饭店，半夜里也是人满为患，其中猪脚汤味道不错","BV1qyFKeTELV","https://www.bilibili.com/video/BV1qyFKeTELV/","2025-01-29","13375","22","生煎娘舅","269540395","35826","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","句容市","2026-07-22","句容大肉竟然也这么大？一块半斤！","BV1Np4y1T7x5","https://www.bilibili.com/video/BV1Np4y1T7x5/","2023-08-24","38885","132","梦游小夜","1321941","67364","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","句容市","2026-07-22","句容30年老面馆，干拌面加猪肝汤46元，顾客来吃还打电话预约","BV1RcyzYDEYq","https://www.bilibili.com/video/BV1RcyzYDEYq/","2024-10-22","41163","68","南京舟小九","508245489","98655","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","句容市","2026-07-22","句容宝华镇有家老面馆，牛肉肥肠干挑面甚是好吃，42一碗您看值吗","BV1m64y1h7cZ","https://www.bilibili.com/video/BV1m64y1h7cZ/","2021-09-10","4817","24","秦大浪vlog","1238201958","20150","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","扬中市","2026-07-22","用周末24小时去镇江吃河豚和爬圌山是一种怎样体验？扬中吃河豚，品锅盖面和镇江三怪，镇江这座城市也太宝藏了","BV1qTBbYLEXE","https://www.bilibili.com/video/BV1qTBbYLEXE/","2024-11-24","118905","399","南京刘好燃","503995541","392040","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","扬中市","2026-07-22","探访江苏最大岛，也是江苏最小县市，地域横跨四市，美食享誉全国","BV1Fs4y1X7CR","https://www.bilibili.com/video/BV1Fs4y1X7CR/","2023-05-15","31645","121","白总喜欢白相相","409041024","22238","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","扬中市","2026-07-22","两位扬中美女请客，吃人均300元的特色河豚火锅，还有河豚馄饨","BV1ga4y1n7WW","https://www.bilibili.com/video/BV1ga4y1n7WW/","2020-12-23","13691","82","南京舟小九","508245489","98655","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","扬中市","2026-07-22","江苏扬中“拼死”吃河豚，一条河豚260元，第一次生吃河豚肝","BV1YRstz2Ez3","https://www.bilibili.com/video/BV1YRstz2Ez3/","2025-10-22","111981","78","吃货麦总vlog","3632308556925696","18143","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","扬中市","2026-07-22","扬中吃河豚奇遇记，176元买条河豚80元加工费没店敢加工，咋办？","BV1is4y1R7LX","https://www.bilibili.com/video/BV1is4y1R7LX/","2023-04-28","24581","56","南京舟小九","508245489","98655","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","扬中市","2026-07-22","烟花三月下扬中 体验5000元一斤的长江三鲜刀鱼和河豚","BV1ci4y1M7Hq","https://www.bilibili.com/video/BV1ci4y1M7Hq/","2021-03-03","9118","37","吃货伪小胖","241834325","23426","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","扬中市","2026-07-22","到河豚之乡吃江鲜！500块的刀鱼到底值不值？","BV1KqdEBKEBj","https://www.bilibili.com/video/BV1KqdEBKEBj/","2026-04-18","9953","26","红薯味的芹菜","25334971","11491","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","镇江市","2026-07-22","镇江.锅盖面 厨子探店¥60","BV1su4y157bB","https://www.bilibili.com/video/BV1su4y157bB/","2023-11-24","1006704","1562","真探唐仁杰","544336675","4700488","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","镇江市","2026-07-22","爽食镇江特产：肴肉，真的太美啦！","BV1Fo39zPEh3","https://www.bilibili.com/video/BV1Fo39zPEh3/","2025-07-05","440793","1411","罐头鉴赏家","8848648","330229","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","镇江市","2026-07-22","镇江.河豚 厨子探店¥409","BV1Zw411n7rF","https://www.bilibili.com/video/BV1Zw411n7rF/","2023-11-28","1105266","1322","真探唐仁杰","544336675","4700488","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","镇江市","2026-07-22","江苏镇江美食三怪，双料锅盖面，冷菜水晶肴肉，阿星逛醋厂博物馆","BV1XM4y1275r","https://www.bilibili.com/video/BV1XM4y1275r/","2023-04-03","458314","1233","阿星探店","398581197","984614","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","镇江市","2026-07-22","被老天爷追着喂饭的城市！镇江人民你们都吃这么好的？美食遍地不说，还这么便宜，来一趟真的不想走了啊啊啊！！！","BV1Lw411J7B4","https://www.bilibili.com/video/BV1Lw411J7B4/","2024-01-13","364408","1138","曹九Akira","2107220357","47096","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","镇江市","2026-07-22","镇江.吃包子 厨子探店¥64.8","BV1Cc411Q7jo","https://www.bilibili.com/video/BV1Cc411Q7jo/","2023-11-30","807066","1108","真探唐仁杰","544336675","4700488","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","镇江市","2026-07-22","＃黑暗料理＃小吃＃奇怪＃镇江 #江苏 相当奇怪……而且他的另一半很支持他……","BV1EN41167au","https://www.bilibili.com/video/BV1EN41167au/","2023-08-19","288559","1105","耶叔的四方食事","15282571","797853","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","镇江市","2026-07-22","镇江.蟹黄汤包 厨子探店¥204","BV14b4y1T7a9","https://www.bilibili.com/video/BV14b4y1T7a9/","2023-11-26","824302","809","真探唐仁杰","544336675","4700488","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","镇江市","2026-07-22","用周末24小时去镇江吃河豚和锅盖面是怎样体验？这是我在镇江的24小时，这是一座美的让你吃醋的城市，也是一座课本里古诗词最多的城市，如果有机会，欢迎你来一次镇江","BV1ah4y1k78u","https://www.bilibili.com/video/BV1ah4y1k78u/","2023-08-11","239966","751","南京刘好燃","503995541","392040","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
"镇江市","镇江市","2026-07-22","镇江神面，每一碗都要沟通交流！四十一碗面，老板说艺术无价！","BV1wi4y167Bh","https://www.bilibili.com/video/BV1wi4y167Bh/","2024-01-07","248320","718","合肥马走日","41605114","30933","2026-07-22","B站内置浏览器搜索页结构化数据+公开粉丝接口","通过：粉丝>5000 且评论>20","待重新采集","地区和餐饮语义由标题、标签或简介命中；评论数为搜索页结构化字段 review"
